topword,year,freq
growth,2003,8
stay,2003,8
time,2003,8
young,2003,7
kids,2003,7
ahead,2003,7
strike,2003,7
car,2003,7
India,2003,7
court,2003,7
travel,2003,7
stop,2003,7
ties,2003,7
chief,2003,7
move,2003,7
health,2003,7
dont,2003,7
say,2003,7
DPM,2003,7
behind,2003,7
job,2003,19
death,2003,7
money,2003,7
low,2003,7
line,2003,7
Singaporean,2003,6
choice,2003,6
school,2003,6
airport,2003,6
win,2003,10
high,2003,6
wrong,2003,6
little,2003,6
doctors,2003,6
Thai,2003,6
price,2003,10
baghdad,2003,6
face,2003,11
fund,2003,6
minister,2003,6
cash,2003,6
HDB,2003,6
party,2003,6
Indonesia,2003,6
PSA,2003,6
people,2003,6
Beijing,2003,6
flying,2003,6
head,2003,6
leaders,2003,5
changi,2003,5
hospital,2003,13
sports,2003,5
hot,2003,5
plans,2003,5
talk,2003,10
signs,2003,5
killer,2003,5
navy,2003,5
looking,2003,5
surprise,2003,5
members,2003,5
put,2003,5
service,2003,5
pilots,2003,5
long,2003,5
Asean,2003,5
need,2003,5
centre,2003,5
bomb,2003,5
staff,2003,5
best,2003,5
last,2003,5
used,2003,5
like,2003,5
right,2003,5
civil,2003,5
fight,2003,5
start,2003,5
wants,2003,5
CPF,2003,5
global,2003,4
die,2003,4
warns,2003,4
japanese,2003,4
action,2003,4
troops,2003,4
flights,2003,4
flu,2003,4
collision,2003,4
recovery,2003,4
acts,2003,4
Thaksin,2003,4
lost,2003,4
banks,2003,4
years,2003,4
maid,2003,4
classified,2003,4
quarter,2003,4
hard,2003,4
living,2003,4
issue,2003,4
training,2003,4
major,2003,4
together,2003,4
attack,2003,13
gives,2003,4
rate,2003,4
investors,2003,4
lifts,2003,4
clear,2003,4
advisory,2003,4
show,2003,4
upgrade,2003,4
quarantine,2003,4
bad,2003,4
ban,2003,4
NUS,2003,4
sex,2003,4
checks,2003,4
wage,2003,4
awards,2003,4
hours,2003,4
taking,2003,4
let,2003,4
trust,2003,4
jobless,2003,4
political,2003,4
change,2003,7
child,2003,4
pact,2003,4
polls,2003,4
aid,2003,4
indonesian,2003,4
cant,2003,4
levels,2003,4
yes,2003,4
rules,2003,4
success,2003,4
hunt,2003,4
security,2003,4
deal,2003,4
step,2003,4
cabby,2003,4
months,2003,4
alert,2003,4
down,2003,4
warning,2003,4
education,2003,4
chance,2003,4
overseas,2003,4
Japan,2003,3
Asian,2003,3
saved,2003,3
row,2003,3
neighbours,2003,3
LRT,2003,3
trouble,2003,3
skills,2003,3
list,2003,3
small,2003,3
bill,2003,3
phones,2003,3
cost,2003,3
run,2003,3
boost,2003,3
public,2003,3
got,2003,3
never,2003,3
wait,2003,3
search,2003,3
healthy,2003,3
pick,2003,3
SGH,2003,3
market,2003,6
hotels,2003,3
live,2003,3
getting,2003,3
stick,2003,3
baby,2003,3
umno,2003,3
estate,2003,3
stroke,2003,3
allowed,2003,3
keep,2003,3
needy,2003,3
plant,2003,3
hong,2003,3
abuse,2003,3
whats,2003,3
offers,2003,3
up,2004,28
Singapore,2004,45
PM,2004,23
China,2004,23
work,2004,22
top,2004,14
life,2004,14
years,2004,12
U.S.,2004,12
court,2004,11
Govt,2004,11
Chinese,2004,10
growth,2004,10
opportunities,2004,9
terror,2004,9
asia,2004,9
private,2004,9
car,2004,12
flu,2004,9
SIA,2004,9
bird,2004,9
KL,2004,9
calls,2004,9
ahead,2004,8
market,2004,8
group,2004,8
last,2004,8
case,2004,12
air,2004,8
time,2004,8
Lee,2004,7
women,2004,7
good,2004,7
Goh,2004,7
safety,2004,7
behind,2004,7
Sars,2004,7
money,2004,7
Taiwan,2004,7
rules,2004,7
students,2004,7
school,2004,16
kids,2004,6
Japan,2004,6
eased,2004,6
house,2004,6
put,2004,6
Thai,2004,6
bambang,2004,6
ban,2004,6
DPM,2004,6
job,2004,12
Temasek,2004,6
moves,2004,6
less,2004,6
security,2004,6
offer,2004,9
battle,2004,5
teaching,2004,5
likely,2004,5
chen,2004,5
water,2004,5
family,2004,5
win,2004,11
high,2004,5
plans,2004,5
economy,2004,5
highway,2004,5
language,2004,5
threat,2004,5
dont,2004,5
sector,2004,5
show,2004,5
probe,2004,5
jobless,2004,5
checks,2004,5
fire,2004,5
HDB,2004,5
oil,2004,5
mother,2004,5
workers,2004,5
classified,2004,5
deal,2004,5
patient,2004,5
road,2004,5
down,2004,5
S'poreans,2004,5
war,2004,5
HK,2004,5
poor,2004,5
megawati,2004,5
pension,2004,5
global,2004,4
young,2004,4
pay,2004,4
risk,2004,4
force,2004,4
power,2004,4
debate,2004,4
muslim,2004,4
Iraq,2004,4
recount,2004,4
hostage,2004,4
law,2004,4
jail,2004,4
Bush,2004,4
police,2004,4
better,2004,4
uol,2004,4
them,2004,4
party,2004,4
bigger,2004,4
pregnant,2004,4
insurance,2004,4
health,2004,4
issue,2004,7
success,2004,4
keep,2004,4
lta,2004,4
south,2004,4
service,2004,4
rate,2004,4
sell,2004,4
Jakarta,2004,4
find,2004,4
winner,2004,4
prime,2004,4
malaysian,2004,4
review,2004,4
mum,2004,4
ends,2004,4
boss,2004,4
key,2004,4
news,2004,4
come,2004,4
mega,2004,4
foreign,2004,4
poll,2004,12
firm,2004,4
prices,2004,4
losses,2004,4
ready,2004,4
Indonesia,2004,4
sets,2004,4
stake,2004,4
death,2004,4
like,2004,4
Malaysia,2004,4
months,2004,4
act,2004,4
tongue,2004,4
civil,2004,4
bus,2004,4
cabinet,2004,4
flats,2004,4
warning,2004,4
deadly,2004,4
dies,2004,4
stay,2004,4
roh,2004,3
results,2004,3
bomb,2004,3
suicide,2004,3
far,2004,3
regional,2004,3
MPs,2004,3
fall,2004,3
did,2004,3
leave,2004,3
warns,2004,3
direct,2004,3
past,2004,3
cost,2004,3
port,2004,3
boost,2004,3
jams,2004,3
credit,2004,3
military,2004,3
changes,2004,3
IPO,2004,3
fake,2004,3
total,2004,3
transplant,2004,3
few,2004,3
baby,2004,3
nursing,2004,3
links,2004,3
India,2004,6
travel,2004,3
southern,2004,3
ties,2004,3
heroes,2004,3
flexible,2004,3
SM,2004,6
talk,2004,8
cuts,2004,3
window,2004,3
nation,2004,3
investor,2004,3
killed,2004,3
term,2004,3
vote,2004,3
aids,2004,3
living,2004,3
looking,2004,3
million,2004,3
training,2004,3
pilots,2004,3
major,2004,3
radical,2004,3
open,2004,3
tomorrow,2004,3
grads,2004,3
attack,2004,3
project,2004,3
light,2004,3
trip,2004,3
gains,2004,3
knew,2004,3
reach,2004,3
medishield,2004,3
mobile,2004,3
alarm,2004,3
drive,2004,3
golf,2004,3
fear,2004,3
giant,2004,3
local,2004,3
jailed,2004,3
hit,2004,8
HIV,2004,3
beat,2004,3
sues,2004,3
art,2004,3
best,2004,3
Singapore,2005,60
up,2005,30
China,2005,23
PM,2005,16
life,2005,16
President,2005,13
jail,2005,12
work,2005,11
family,2005,11
top,2005,11
death,2005,11
Govt,2005,11
upfront,2005,10
Lee,2005,9
NKF,2005,9
service,2005,12
dengue,2005,9
suspect,2005,8
aid,2005,12
U.S.,2005,8
role,2005,8
flu,2005,7
court,2005,7
drug,2005,7
pay,2005,7
tsunami,2005,7
calls,2005,7
kids,2005,6
private,2005,6
baby,2005,6
Cao,2005,6
give,2005,6
move,2005,6
years,2005,6
bigger,2005,6
term,2005,6
probe,2005,6
jailed,2005,6
hit,2005,10
air,2005,6
HDB,2005,6
alert,2005,6
bank,2005,6
fight,2005,6
students,2005,6
safety,2005,5
regional,2005,5
school,2005,9
charity,2005,5
ties,2005,5
police,2005,5
fined,2005,5
good,2005,5
health,2005,5
dont,2005,5
murder,2005,5
centre,2005,5
Jakarta,2005,5
face,2005,8
Asean,2005,5
missing,2005,5
job,2005,11
WTO,2005,5
child,2005,5
case,2005,11
money,2005,5
old,2005,5
deal,2005,5
civil,2005,5
down,2005,5
war,2005,5
time,2005,5
land,2005,5
father,2005,4
terror,2005,4
MPs,2005,4
team,2005,4
leaders,2005,4
second,2005,4
search,2005,4
casino,2005,7
buses,2005,4
SGH,2005,4
market,2005,4
links,2005,4
needy,2005,4
economy,2005,4
fare,2005,4
rise,2005,4
charities,2005,4
NTUC,2005,4
arrested,2005,4
cabby,2005,4
open,2005,4
free,2005,4
care,2005,4
needed,2005,4
makeover,2005,4
mrt,2005,4
cover,2005,4
bird,2005,4
bad,2005,4
ban,2005,4
accused,2005,4
Korea,2005,4
cut,2005,4
JI,2005,4
foreign,2005,4
raise,2005,4
convicted,2005,4
firm,2005,14
fund,2005,4
bill,2005,4
budget,2005,4
politics,2005,4
bali,2005,4
bonus,2005,4
ri7,2005,4
older,2005,4
relief,2005,4
trains,2005,4
taxi,2005,4
Taiwan,2005,4
five,2005,4
loss,2005,4
like,2005,4
hunt,2005,4
growth,2005,4
steps,2005,4
industry,2005,4
months,2005,4
roads,2005,4
great,2005,4
hopes,2005,4
aceh,2005,4
koizumi,2005,4
grassroots,2005,3
leads,2005,3
religious,2005,3
children,2005,3
young,2005,3
die,2005,7
brother,2005,3
cash,2005,3
lawyer,2005,3
asia,2005,3
cell,2005,3
boost,2005,3
public,2005,3
change,2005,8
ahead,2005,3
action,2005,3
golden,2005,3
love,2005,3
flights,2005,3
live,2005,3
flat,2005,3
Parliament,2005,3
phone,2005,3
rare,2005,3
sph,2005,3
join,2005,3
MM,2005,3
clients,2005,3
patrols,2005,3
India,2005,3
high,2005,3
tan,2005,3
stole,2005,3
wrong,2005,3
law,2005,3
ST,2005,3
SM,2005,3
talk,2005,8
Bush,2005,3
London,2005,3
him,2005,3
maid,2005,3
nation,2005,3
property,2005,3
hands,2005,3
name,2005,3
classified,2005,3
courses,2005,3
woes,2005,3
wages,2005,3
looking,2005,3
surprise,2005,3
million,2005,3
little,2005,3
blind,2005,3
number,2005,3
city,2005,3
system,2005,3
collapse,2005,3
Thai,2005,3
nathan,2005,3
target,2005,3
matter,2005,3
patients,2005,3
ideas,2005,3
bus,2005,3
play,2005,3
price,2005,6
hubby,2005,3
drive,2005,3
twins,2005,3
dispute,2005,3
HIV,2005,3
stop,2005,3
net,2005,3
poisoned,2005,3
art,2005,3
NUS,2005,3
close,2005,3
IRS,2005,3
checks,2005,3
JTC,2005,3
boss,2005,3
come,2005,3
accident,2005,3
last,2005,3
asked,2005,3
community,2005,3
tony,2005,3
interest,2005,3
worker,2005,13
BMW,2005,3
balance,2005,3
ready,2005,3
victims,2005,3
sits,2005,3
member,2005,3
higher,2005,3
driver,2005,3
never,2005,3
IOC,2005,3
makes,2005,3
failing,2005,3
up,2006,41
Singapore,2006,57
PM,2006,23
China,2006,23
U.S.,2006,17
PAP,2006,14
haze,2006,12
jail,2006,10
years,2006,10
foreign,2006,10
HDB,2006,10
MM,2006,9
Thaksin,2006,9
economy,2006,9
Korea,2006,9
opposition,2006,9
students,2006,9
court,2006,8
Govt,2006,8
offer,2006,8
record,2006,8
time,2006,8
young,2006,7
asia,2006,7
public,2006,7
high,2006,7
law,2006,7
move,2006,7
Thai,2006,7
face,2006,11
death,2006,7
fares,2006,7
five,2006,7
growth,2006,7
race,2006,6
change,2006,10
kids,2006,6
medisave,2006,6
work,2006,6
ready,2006,6
keep,2006,6
needy,2006,6
ties,2006,6
chief,2006,6
good,2006,6
safety,2006,6
free,2006,6
likely,2006,6
jailed,2006,6
hit,2006,6
raise,2006,6
money,2006,6
workers,2006,6
bid,2006,6
private,2006,6
classified,2006,6
transport,2006,6
dies,2006,6
calls,2006,6
push,2006,6
GE,2006,5
terror,2006,5
rise,2006,5
lawyer,2006,5
Lee,2006,5
others,2006,5
flat,2006,10
charity,2006,5
flu,2006,5
India,2006,5
sets,2006,5
pay,2006,5
police,2006,5
SIA,2006,5
dont,2006,5
open,2006,5
top,2006,5
system,2006,5
future,2006,5
say,2006,5
find,2006,5
trade,2006,5
net,2006,5
jobs,2006,5
come,2006,5
key,2006,5
much,2006,5
prices,2006,5
IR,2006,5
GST,2006,5
subutex,2006,5
security,2006,5
dead,2006,5
run,2006,5
stage,2006,5
down,2006,5
start,2006,5
tackle,2006,5
Chinese,2006,4
month,2006,9
firms,2006,4
children,2006,4
school,2006,8
power,2006,4
body,2006,4
changi,2006,4
ahead,2006,4
casino,2006,4
family,2006,4
win,2006,7
few,2006,4
sentosa,2006,4
panel,2006,4
cases,2006,4
growing,2006,4
making,2006,4
p&o,2006,4
needs,2006,4
acts,2006,4
road,2006,4
disabled,2006,4
IMF,2006,4
fined,2006,4
bank,2006,4
arrested,2006,4
woes,2006,4
buildings,2006,4
card,2006,9
owners,2006,4
threat,2006,4
service,2006,4
seek,2006,4
tells,2006,4
Jakarta,2006,4
sale,2006,4
stop,2006,4
charities,2006,4
NUS,2006,4
condo,2006,4
killing,2006,4
many,2006,4
ill,2006,4
trust,2006,4
late,2006,4
life,2006,4
cash,2006,4
seven,2006,4
voters,2006,4
couples,2006,4
cant,2006,4
rules,2006,4
bonus,2006,4
hang,2006,4
wants,2006,4
charged,2006,4
proposed,2006,4
half,2006,4
kill,2006,4
buyers,2006,4
parents,2006,4
east,2006,4
foreigners,2006,4
old,2006,4
deal,2006,4
fake,2006,4
election,2006,4
poll,2006,12
step,2006,4
package,2006,4
civil,2006,4
fight,2006,4
SDP,2006,4
funds,2006,4
politics,2006,4
end,2006,4
role,2006,4
bus,2006,4
global,2006,3
battle,2006,3
issues,2006,3
bills,2006,3
helps,2006,3
health,2006,3
women,2006,3
Singaporean,2006,3
sellers,2006,3
got,2006,3
skills,2006,3
streets,2006,3
budget,2006,3
second,2006,3
chen,2006,3
air,2006,3
index,2006,3
rate,2006,3
Abdullah,2006,3
access,2006,3
scientists,2006,3
boost,2006,3
buy,2006,3
strong,2006,3
study,2006,3
reports,2006,3
airport,2006,6
survey,2006,3
stern,2006,3
market,2006,3
plot,2006,3
illegal,2006,3
hospital,2006,3
NKF,2006,3
share,2006,3
company,2006,3
training,2006,3
train,2006,3
agent,2006,3
drill,2006,3
scam,2006,3
estate,2006,3
rallies,2006,3
HFMD,2006,3
ST,2006,3
SM,2006,3
talk,2006,10
Japan,2006,3
better,2006,3
NTUC,2006,3
killer,2006,3
break,2006,3
did,2006,3
proposals,2006,3
fires,2006,3
surprise,2006,3
marina,2006,3
bird,2006,3
renew,2006,3
long,2006,3
force,2006,3
grow,2006,3
eyes,2006,3
murder,2006,3
took,2006,3
Singapore,2007,46
up,2007,22
PM,2007,20
growth,2007,17
Govt,2007,16
China,2007,18
record,2007,14
hit,2007,17
pay,2007,13
boost,2007,11
property,2007,11
MM,2007,10
prices,2007,10
workers,2007,10
years,2007,9
last,2007,9
budget,2007,9
HDB,2007,9
Thailand,2007,9
U.S.,2007,9
ahead,2007,8
Myanmar,2007,8
high,2007,8
Asean,2007,8
CPF,2007,8
rise,2007,7
market,2007,11
foreign,2007,7
dengue,2007,7
S'poreans,2007,7
Asian,2007,6
Lee,2007,6
economy,2007,6
keep,2007,6
forecast,2007,6
GST,2007,6
proposed,2007,6
rising,2007,6
time,2007,6
race,2007,5
leaders,2007,5
guidelines,2007,5
talks,2007,5
rate,2007,5
asia,2007,5
change,2007,11
private,2007,5
tax,2007,5
court,2007,5
green,2007,5
space,2007,5
created,2007,5
top,2007,5
hike,2007,5
most,2007,5
JI,2007,5
key,2007,5
climate,2007,5
Indonesia,2007,5
cut,2007,5
deal,2007,7
boom,2007,5
age,2007,5
push,2007,5
helps,2007,4
school,2007,7
air,2007,4
crunch,2007,4
NKF,2007,4
charity,2007,4
control,2007,4
give,2007,4
sharp,2007,4
law,2007,4
chief,2007,4
trade,2007,4
better,2007,4
wont,2007,4
number,2007,4
needed,2007,4
Thai,2007,4
jump,2007,4
future,2007,4
flights,2007,4
makeover,2007,4
track,2007,4
medical,2007,4
sale,2007,7
probe,2007,4
ban,2007,4
sea,2007,4
missing,2007,4
job,2007,11
demand,2007,4
ready,2007,4
bonus,2007,4
education,2007,4
save,2007,4
raised,2007,4
civil,2007,4
start,2007,4
rule,2007,11
face,2007,4
students,2007,4
stay,2007,4
global,2007,3
issues,2007,3
turns,2007,3
sand,2007,3
dip,2007,3
warns,2007,3
haze,2007,3
public,2007,3
body,2007,3
groups,2007,3
Iraq,2007,3
kids,2007,3
talent,2007,3
step,2007,6
action,2007,3
win,2007,3
ministers,2007,3
spike,2007,3
flat,2007,7
varsity,2007,3
medisave,2007,3
work,2007,6
servants,2007,3
F1,2007,3
end,2007,3
SIA,2007,3
plant,2007,3
ST,2007,3
fit,2007,3
good,2007,3
quarter,2007,3
en,2007,3
cost,2007,3
house,2007,3
police,2007,3
expect,2007,3
care,2007,3
fees,2007,3
pledge,2007,5
ex-nkf,2007,3
scheme,2007,3
national,2007,3
hub,2007,3
biggest,2007,3
youth,2007,3
labour,2007,3
centre,2007,3
medishield,2007,3
cover,2007,3
KL,2007,3
sector,2007,3
battle,2007,3
Bush,2007,3
ties,2007,3
close,2007,3
enough,2007,3
checks,2007,3
retirement,2007,3
condo,2007,3
water,2007,3
supply,2007,3
Temasek,2007,3
firm,2007,10
homes,2007,3
durai,2007,3
moves,2007,3
party,2007,3
swell,2007,3
changing,2007,3
claims,2007,3
corporate,2007,3
being,2007,3
buyers,2007,3
lets,2007,3
bloc,2007,3
fares,2007,3
build,2007,3
five,2007,3
security,2007,3
drop,2007,3
people,2007,3
Malaysia,2007,3
lead,2007,6
getting,2007,3
bourses,2007,3
moh,2007,3
down,2007,3
long,2007,3
fight,2007,3
forward,2007,3
bus,2007,3
calls,2007,3
UN,2007,3
fears,2007,3
draw,2007,3
dies,2007,3
code,2007,2
month,2007,6
baby,2007,2
religious,2007,2
increase,2007,2
young,2007,2
terror,2007,2
health,2007,2
case,2007,5
fab,2007,2
lasik,2007,2
level,2007,2
small,2007,2
blitz,2007,2
past,2007,2
index,2007,2
defence,2007,2
Abdullah,2007,2
indian,2007,2
toll,2007,2
bangkok,2007,2
scrapped,2007,2
search,2007,2
lower-income,2007,2
employees,2007,2
sparks,2007,2
women,2007,2
products,2007,2
military,2007,2
heart,2007,2
apply,2007,2
wanted,2007,2
eye,2007,2
visit,2007,2
taken,2007,2
join,2007,2
dec,2007,2
citizens,2007,2
subsidies,2007,2
goal,2007,2
travel,2007,2
means,2007,2
up,2008,29
Singapore,2008,39
China,2008,26
U.S.,2008,18
KL,2008,17
PM,2008,17
Abdullah,2008,15
down,2008,15
Govt,2008,14
cut,2008,18
private,2008,11
Anwar,2008,13
face,2008,14
jailed,2008,10
budget,2008,9
F1,2008,9
inflation,2008,9
MM,2008,9
Thai,2008,9
rice,2008,9
HDB,2008,9
pay,2008,9
workers,2008,9
growth,2008,9
asia,2008,8
high,2008,8
chief,2008,8
food,2008,8
top,2008,8
fuel,2008,8
hit,2008,12
relief,2008,8
step,2008,8
record,2008,8
dies,2008,8
Asian,2008,7
end,2008,7
crisis,2008,7
economy,2008,7
mas,2008,7
funds,2008,7
petrol,2008,7
death,2008,7
key,2008,7
rally,2008,7
alert,2008,7
start,2008,7
cheaper,2008,7
terror,2008,6
safety,2008,6
firms,2008,6
ahead,2008,6
Myanmar,2008,6
market,2008,14
give,2008,6
rise,2008,10
umno,2008,6
bank,2008,9
woes,2008,6
scheme,2008,6
murder,2008,6
obama,2008,6
likely,2008,6
jail,2008,6
sale,2008,13
stop,2008,6
ban,2008,6
aid,2008,6
good,2008,6
oil,2008,6
charged,2008,6
drop,2008,6
escape,2008,6
rising,2008,6
fears,2008,6
poor,2008,6
stocks,2008,6
global,2008,5
race,2008,5
rate,2008,10
cost,2008,14
najib,2008,5
defence,2008,5
boost,2008,5
change,2008,10
flat,2008,15
award,2008,5
paddlers,2008,5
work,2008,5
tax,2008,5
court,2008,5
travel,2008,5
hot,2008,5
ties,2008,5
law,2008,5
ST,2008,5
green,2008,5
years,2008,5
Japan,2008,5
wont,2008,5
house,2008,5
bailout,2008,5
Asean,2008,5
investors,2008,5
price,2008,26
class,2008,5
DBS,2008,5
job,2008,11
news,2008,5
ill,2008,5
cancer,2008,5
quit,2008,10
case,2008,5
ready,2008,5
claims,2008,5
money,2008,5
bid,2008,5
early,2008,5
foreigners,2008,5
road,2008,5
plunge,2008,5
bus,2008,5
problem,2008,5
time,2008,5
coach,2008,4
fall,2008,4
ERP,2008,4
school,2008,9
turns,2008,4
dip,2008,4
warns,2008,4
power,2008,4
milk,2008,4
body,2008,4
Lee,2008,4
bangkok,2008,4
action,2008,4
councils,2008,4
Parliament,2008,4
India,2008,4
car,2008,4
Beijing,2008,4
links,2008,4
Thaksin,2008,4
coming,2008,4
move,2008,8
better,2008,4
crash,2008,4
rental,2008,4
eased,2008,4
trading,2008,4
space,2008,4
curbs,2008,4
small,2008,4
training,2008,4
dont,2008,4
system,2008,4
liu,2008,4
show,2008,4
probe,2008,4
staff,2008,4
less,2008,4
bust,2008,4
local,2008,4
exports,2008,4
malaysian,2008,4
double,2008,4
JI,2008,4
ease,2008,4
life,2008,4
demand,2008,4
homes,2008,4
yet,2008,4
killed,2008,4
online,2008,4
loses,2008,4
heart,2008,4
security,2008,4
deal,2008,7
economic,2008,4
lead,2008,4
S'poreans,2008,4
low,2008,4
HK,2008,4
chelsea,2008,4
games,2008,4
students,2008,4
calls,2008,4
wife,2008,4
rule,2008,13
hikes,2008,4
focus,2008,3
issues,2008,3
looking,2008,3
electricity,2008,3
very,2008,3
choice,2008,3
MPs,2008,3
fewer,2008,3
team,2008,3
olympic,2008,3
crashes,2008,3
battle,2008,3
consumers,2008,3
full,2008,3
kids,2008,3
queue,2008,3
trial,2008,3
winner,2008,3
love,2008,3
baby,2008,3
wanted,2008,3
stage,2008,3
operators,2008,3
recession,2008,3
numbers,2008,3
sharp,2008,3
needy,2008,3
fourth,2008,3
plans,2008,3
shanmugam,2008,3
treatments,2008,3
grow,2008,3
short,2008,3
wins,2008,3
SM,2008,3
keeps,2008,3
talk,2008,9
quake,2008,3
police,2008,3
fined,2008,3
donors,2008,3
break,2008,3
outbreak,2008,3
arrested,2008,3
hard,2008,3
group,2008,3
fires,2008,3
pills,2008,3
Goh,2008,3
health,2008,3
cyclone,2008,3
coes,2008,3
up,2009,55
China,2009,54
Singapore,2009,52
U.S.,2009,33
H1N1,2009,28
Govt,2009,21
top,2009,20
property,2009,17
pay,2009,16
down,2009,16
terror,2009,15
market,2009,22
PM,2009,15
jailed,2009,14
hit,2009,23
prices,2009,14
boost,2009,13
rise,2009,13
jail,2009,13
changes,2009,13
credit,2009,12
MM,2009,12
flu,2009,12
high,2009,12
bank,2009,12
Temasek,2009,12
dies,2009,12
ahead,2009,11
SIA,2009,11
KL,2009,11
woes,2009,11
obama,2009,17
probe,2009,11
death,2009,11
growth,2009,11
dead,2009,11
ties,2009,10
chief,2009,10
years,2009,10
health,2009,10
firms,2009,10
ban,2009,10
case,2009,17
charity,2009,9
fewer,2009,9
battle,2009,9
asia,2009,9
crisis,2009,9
India,2009,9
economy,2009,9
Japan,2009,9
term,2009,9
boom,2009,9
recovery,2009,9
flats,2009,9
Chinese,2009,8
fall,2009,8
makes,2009,8
private,2009,8
sex,2009,8
fined,2009,8
job,2009,26
cut,2009,15
polls,2009,8
HDB,2009,8
workers,2009,8
surge,2009,8
Singaporean,2009,7
win,2009,15
talks,2009,7
car,2009,17
tax,2009,7
mas,2009,7
plans,2009,7
law,2009,7
list,2009,7
attack,2009,7
Thai,2009,7
bus,2009,7
DBS,2009,7
local,2009,7
Korea,2009,7
condo,2009,7
foreign,2009,7
faces,2009,7
life,2009,7
cash,2009,7
student,2009,7
money,2009,7
online,2009,7
loses,2009,7
bosses,2009,7
sale,2009,15
graft,2009,7
role,2009,7
star,2009,7
profits,2009,7
global,2009,6
Asian,2009,6
stimulus,2009,6
perak,2009,6
najib,2009,6
body,2009,6
Lee,2009,6
water,2009,6
kids,2009,6
guilty,2009,6
family,2009,6
IPO,2009,6
illegal,2009,6
scam,2009,6
court,2009,6
dad,2009,6
arrested,2009,6
F1,2009,6
citi,2009,6
suu,2009,6
flights,2009,6
close,2009,6
closer,2009,6
defends,2009,6
sites,2009,6
boss,2009,6
jobless,2009,6
climate,2009,6
fund,2009,13
umno,2009,6
PAS,2009,6
trial,2009,6
alert,2009,6
sports,2009,6
slump,2009,6
link,2009,6
rally,2009,6
kidney,2009,6
stake,2009,6
focus,2009,5
suicide,2009,5
MPs,2009,5
blast,2009,5
school,2009,14
dip,2009,5
budget,2009,5
net,2009,5
iran,2009,5
talent,2009,5
SGX,2009,5
Beijing,2009,5
visit,2009,5
arms,2009,5
club,2009,5
aware,2009,5
work,2009,5
kyi,2009,5
needs,2009,5
hot,2009,5
vaccine,2009,5
okay,2009,5
better,2009,5
good,2009,5
CEO,2009,5
wont,2009,5
seniors,2009,5
admits,2009,5
card,2009,5
training,2009,5
threat,2009,5
open,2009,5
service,2009,5
rates,2009,5
scheme,2009,5
final,2009,5
hub,2009,5
hotel,2009,5
patients,2009,5
drive,2009,5
gold,2009,5
show,2009,5
exports,2009,5
appeal,2009,5
hiring,2009,5
forecast,2009,5
ends,2009,5
sold,2009,5
buyers,2009,5
key,2009,5
last,2009,5
drug,2009,5
haze,2009,5
minister,2009,5
child,2009,5
homes,2009,5
ready,2009,5
oil,2009,5
well,2009,5
charged,2009,5
killed,2009,5
lost,2009,5
old,2009,5
deal,2009,5
church,2009,5
leader,2009,11
BN,2009,5
raises,2009,5
fight,2009,5
start,2009,5
low,2009,5
war,2009,5
buy,2009,5
offer,2009,5
tigers,2009,5
hire,2009,5
calls,2009,5
warning,2009,5
rule,2009,18
fears,2009,5
CPF,2009,5
time,2009,5
smes,2009,4
young,2009,4
risk,2009,4
turns,2009,4
race,2009,4
rents,2009,4
tougher,2009,4
summit,2009,4
changi,2009,4
strong,2009,4
reds,2009,4
getting,2009,4
train,2009,4
bill,2009,4
estate,2009,4
needy,2009,4
worsens,2009,4
move,2009,8
easier,2009,4
crash,2009,4
NTUC,2009,4
nobel,2009,4
courses,2009,4
financial,2009,4
quits,2009,4
