wordCol,yearCol,headlineCol
fire,1955,Rockets blamed  for  big fire
fire,1955,Crackers to  blame for  this fire
fire,1955,"Snubbed' by girl, he set fire to barn"
fire,1955,Reds fire  council  building
fire,1955,Guards open fire
fire,1955,BOYS BRAVE FIRE TO SAVE BLIND FATHER
fire,1955,Hong Kong fire
fire,1955,TROOPS OPEN FIRE ON AMBUSH MEN
fire,1955,Hong Kong fire destroys yards
fire,1955,VICTIMS in THIS FIRE WERE 30 FOWLS
fire,1955,26 killed  in crash:  Forest  on fire
fire,1955,Village fire guts 5 homes
fire,1955,CURFEW v FIRE-won
fire,1955,5 die in fire
fire,1955,Two hurt in big fire
fire,1955,BABY IN LINE OF FIRE
fire,1955,Sari catches fire  wife dies
fire,1955,2a.m. NEWS: HOOLIGANS FIRE 2 CARS
fire,1955,Bandits rob and set fire to shop
fire,1955,FIRE SWEEPS LEXA MAERSK WRECK AGAIN
fire,1955,AMBULANCE AND FIRE  ENGINES STAND BY BUT  PLANE LANDS SAFELY
fire,1955,FOUR MORE CARS FIRE-RAIDED
fire,1955,Shanty  town  fire: 100 homeless
fire,1955,CAR FIRE AFTER SMASH KILLS 2
fire,1955,Car catches fire
fire,1955,"$200,000 RUBBER LOST IN FIRE"
fire,1955,"Bandits fire point-blank, miss tapper"
fire,1955,Police begin arson hunt after fire
fire,1955,"$2,000,000 fire hits city"
fire,1955,26-hour  battle  with  ship fire
fire,1955,Attap huts on fire: 33 homeless
fire,1955,Fire hoses  turned on  Korean mob
fire,1955,REDS CALL FOR CEASE-FIRE
fire,1955,Bandits fire on Fijians
fire,1955,SMOKE BEATS TROJA  FIRE-FIGHTERS
fire,1955,Fire at the trade fair
fire,1955,$3M. COLONY FIRE GUTS GODOWN
fire,1955,15-MIN FIRE LEAVES TWO FAMILIES HOMELESS
fire,1955,Another car set on fire
fire,1955,Terrorists fire at police
fire,1955,100 LOSE HOMES IN MIDNIGHT FIRE
fire,1955,Hong Kong fire kills five
fire,1955,Reds fire at estate houses
fire,1955,Doctor's car on fire
fire,1955,THE CEASE-FIRE' AREA
malaya,1955,85 HONOURED in MALAYA
malaya,1955,Malaya's future  by Nehru
malaya,1955,BRITAIN ADMIRES MALAYA'S FORTITUDE AGAINST DANCER'
malaya,1955,MALAYA THE WAY AHEAD
malaya,1955,ORANGES for MALAYA SHIP SUNK
malaya,1955,Party Negara tells of its aims for a free Malaya
malaya,1955,"MALAYA A KEY SPOT,  SAYS  BARTLETT"
malaya,1955,CHIEF TOPIC AT TALKS: MALAYA
malaya,1955,N.Z. will  send  planes to  Malaya
malaya,1955,500 PLANES for MALAYA
malaya,1955,Rubber price drop  costs Malaya  $10 mil. in 4 days
malaya,1955,SEND TROOPS  TO MALAYA   AUSTRALIAN
malaya,1955,MALAYA HAS THE HELICOPTERS
malaya,1955,EDEN HERE: PRAISE FOR MALAYA
malaya,1955,Talk on Malaya
malaya,1955,N.Z. TROOPS for MALAYA
malaya,1955,EDEN ON MALAYA'S ROLE
malaya,1955,RED PLAN: CAPTURE MALAYA BY 1958'
malaya,1955,Royal Lincolns for Malaya
malaya,1955,ANOTHER  CRY FROM  MALAYA
malaya,1955,Down-Malaya's U.S. $ earnings
malaya,1955,Malaya Labour make their promises
malaya,1955,ALLIANCE  PLAN-AN  INSULT  TO MALAYA
malaya,1955,THE CUP STAYS in MALAYA
malaya,1955,MALAYA TO PICK 50 FOR OLYMPIC GAMES
malaya,1955,Out today  Malaya's  best  magazine
malaya,1955,TAX SHOCK FOR MALAYA
malaya,1955,MR. MALAYA 1955
malaya,1955,Malaya pilgrim  ship  shelled
malaya,1955,HIS U.S.  JOB:  TO SELL MALAYA
malaya,1955,For a happy Malaya...
malaya,1955,VIRGINIA McKENNA (of MALAYA) FOUND  -SHE'S BETTY (of AUSTRALIA)
malaya,1955,ARRESTS AFTER MALAYA CUP MATCH AFFRAY
malaya,1955,"MINISTERS IN MALAYA, TOO"
malaya,1955,Templer returns to  Malaya his next stop: Australia
malaya,1955,Murder  probe  moves to  Malaya
malaya,1955,Malaya's  future  capital
malaya,1955,Malaya  may be  a new  Dominion
malaya,1955,GOODBYE TO MALAYA: NOW BACK TO BRITAIN
malaya,1955,Australia welcomes Malaya peace move
malaya,1955,Indonesia says yes to Malaya mission
malaya,1955,Malaya salutes the Sultan
malaya,1955,Australians 'help Malaya to peace'
malaya,1955,All quiet in Malaya
malaya,1955,PETER'S BROTHER  ('l know nothing about it')  IN MALAYA
malaya,1955,The most important  town  in Malaya
malaya,1955,MONARCH OF MALAYA'
malaya,1955,This is the  true  Malaya
malaya,1955,Kotelawala for Malaya
malaya,1955,CLAMP-DOWN ON OPIUM GANG  Ceylon-Malaya link
malaya,1955,MALAYA'S WAY AHEAD
malaya,1955,COMING-NEW RADIO SET-UP IN MALAYA
hurt,1955,HEAD-ON  CRASH:  7 HURT
hurt,1955,"1 KILLED,  4 HURT  IN CRASH"
hurt,1955,8 hurt in accidents
hurt,1955,Schoolboy hurt
hurt,1955,Five hurt in bus accident
hurt,1955,WAYANG STAGE CRASH: 6 HURT
hurt,1955,8 hurt in accident
hurt,1955,Five hurt  as car overturns
hurt,1955,Two hurt in big fire
hurt,1955,TRUCKS CRASH DURING 'PRACTICE RIOT' 2B HURT
hurt,1955,Strikers in battle: 40 hurt
hurt,1955,Not hurt by us   police
hurt,1955,wers and  wd hurt
hurt,1955,Stones flung  at bus: One hurt
hurt,1955,"143 die, 51 hurt in ferry collision"
hurt,1955,Youth found hurt on road
hurt,1955,5 gunners hurt
hurt,1955,8 hurt in skid
hurt,1955,Motorist hurt
hurt,1955,Two buses crash 18 people hurt
hurt,1955,Soldier hurt
hurt,1955,Express crash: 81 hurt
hurt,1955,"TWO KILLED,  FOUR HURT  IN CRASH"
hurt,1955,Airman hurt
hurt,1955,"CAR CRASHES INTO HOUSE: MOTHER, SON HURT"
hurt,1955,TREE SMASHES HOUSE IN STORM: 3 HURT
hurt,1955,STRIKERS STONE  VANS: DRIVER SERIOUSLY HURT
hurt,1955,TREES CRASH IN CANAL: MAN HURT
hurt,1955,Six hurt in crash
hurt,1955,Cycle crash 2 hurt
hurt,1955,Seaman hurt
hurt,1955,3 CYCLES CRASH. SIX HURT
hurt,1955,HEAD-ON  CRASH:  4 HURT
hurt,1955,Film star hurt in studio fall
hurt,1955,Girl badly hurt
hurt,1955,5 hurt  in freak  storm
hurt,1955,Waitress hurt in bar brawl
hurt,1955,Woman hurt as 50 gangsters clash
hurt,1955,Five hurt in gang fight
hurt,1955,All smiles as  the confetti rained down  38 hurt in  Johore lorry crash
Singapore,1955,A BIT OF BONNY SCOTLAND AT SINGAPORE WEDDING
Singapore,1955,This is what heavy seas did to Singapore esplanade yesterday I
Singapore,1955,BOATS OUT AGAIN AS SINGAPORE STREETS TURN INTO STREAMS
Singapore,1955,MY SINGAPORE BY TAN  freedom by 1963 a
Singapore,1955,Singapore leaders welcome talks with Federation
Singapore,1955,SINGAPORE'S  ELECTION DA V: APRIL 2
Singapore,1955,The Catholic Billy Graham  flies in  to Singapore
Singapore,1955,"KEEP HIGHAM IN SINGAPORE, SAY  15,000 WORKERS"
Singapore,1955,POLIO VACCINE  SOON FOR  SINGAPORE
Singapore,1955,THOU EATS IN SINGAPORE AS GUARDS RING HIS PLANE
Singapore,1955,THIS IS UNION CRISIS DAY IN SINGAPORE
Singapore,1955,FLYING BOXCAR' LANDS in SINGAPORE  fint visit for plane and crew of eleven
Singapore,1955,ACHIN REBELS  SET UP CELL  IN SINGAPORE'
Singapore,1955,Found   a  bit of Singapore  1855
Singapore,1955,Casey to visit Singapore
Singapore,1955,Holidays change in Singapore
Singapore,1955,MERCY DASH TO SINGAPORE
Singapore,1955,Ml Singapore now backs  Mr. Marshall  a brave man
Singapore,1955,34th car burnt in Singapore
Singapore,1955,AFTER 13 YEARS  reunion in singapore
Singapore,1955,Tempter riddle: Is he visiting Singapore this month?
Singapore,1955,New strike  starts in  Singapore
Singapore,1955,Cynthia from Singapore is Golden Voice'
Singapore,1955,Singapore trade fair
Singapore,1955,SINGAPORE TV IN 2 YEARS?
Singapore,1955,Freeman MacD:  Singapore says its  thank you
Singapore,1955,THE DOOR TO SINGAPORE
Singapore,1955,Singapore call-up  boy shot at camp
Singapore,1955,Singapore hotels face a strike
Singapore,1955,BRITAIN WILL DEFEND INDEPENDENT SINGAPORE'
Singapore,1955,"After Moscow, Singapore"
Singapore,1955,"FISHING BOAT OVERTURNS, SINKS IN SINGAPORE HARBOUR"
Singapore,1955,THE SINGAPORE OFFER  Detainees get  a chance to  choose freedom
Singapore,1955,Rescue from burning ship in Singapore
Singapore,1955,Market falls  sharply  in Singapore
Singapore,1955,SINGAPORE FLIERS LAID BRICKS AT AIRPORT
Singapore,1955,Bombers over Singapore
Singapore,1955,Indonesia: Easier exports now from  Singapore
Singapore,1955,SINGAPORE   ALL EYES ARE ON HER
Singapore,1955,Boom days for Mr. & Mrs. Singapore
Singapore,1955,Singapore girl to wed boxer
bandit,1955,TIME NOT RIPE FOR BANDIT AMNESTY GOVT.
bandit,1955,"1,500th  bandit  seeks  pardon"
bandit,1955,This bandit had tiger trouble
bandit,1955,Scots kill bandit
bandit,1955,Another bandit surrenders
bandit,1955,Bandit  'brain'  shot
bandit,1955,PATROL FINDS  BRANDY IN BANDIT CAMP
bandit,1955,Jap bandit  leader:  'Our guns better'
bandit,1955,Bandit boss killed
bandit,1955,Woman bandit boss killed
bandit,1955,Bandit killed
bandit,1955,TWO BANDIT BOSSES KILLED
bandit,1955,Patrol kills a bandit leader
bandit,1955,Bandit dies
bandit,1955,BANDIT ATTACKS FOILED
bandit,1955,NOT A BANDIT  LEFT NOW IN  SEREMBAN
bandit,1955,20 in bandit ambush
bandit,1955,Gurkhas Invade' bandit beaches
bandit,1955,BANDIT  LULL  BROKEN
bandit,1955,The naked bandit
bandit,1955,The 'Atomic  bandit'  gives up
bandit,1955,ROW OVER BANDIT QUIZ
bandit,1955,Bandit  No. 5 gives up
bandit,1955,Farces  hill  bandit
bandit,1955,BANDIT No. 7 GIVES UP
bandit,1955,"QUIT? NO, a BANDIT RAID"
bandit,1955,Bandit Ahmad and his  father meet again
bandit,1955,Woman is 13th  bandit  to surrender
bandit,1955,Bandit killed
bandit,1955,Bandit pin-up girl is caught by planter
bandit,1955,Bottle made bandit Ali surrender
bandit,1955,EX-BANDIT  FOUND  SHOT DEAD
bandit,1955,Champion bandit killer  traps 2 Reds and brings his score up to 8
bandit,1955,Bandit killed
bandit,1955,BANDIT TEA RAID FOILED
bandit,1955,Gurkhas find a bandit camp
bandit,1955,Starved bandit surrenders
bandit,1955,Bandit ambush: Two wounded
bandit,1955,END OF A BANDIT BOSS
crash,1955,SUEZ CANAL CRASH PILES UP SHIPS
crash,1955,Diamonds found after crash
crash,1955,MAIL FEARED  LOST IN BOAC CRASH
crash,1955,HEAD-ON  CRASH:  7 HURT
crash,1955,CRASH? HOME CAVES IN
crash,1955,"1 KILLED,  4 HURT  IN CRASH"
crash,1955,Kepong manager dies in crash
crash,1955,2 die in crash
crash,1955,WAYANG STAGE CRASH: 6 HURT
crash,1955,26 killed  in crash:  Forest  on fire
crash,1955,TRUCKS CRASH DURING 'PRACTICE RIOT' 2B HURT
crash,1955,ORDEAL AFTER CRASH
crash,1955,Plane crash:  Indication  of sabotage
crash,1955,4 die in crash
crash,1955,Two die in crash
crash,1955,ma:: dies  in TRIPLE CRASH
crash,1955,Car crash
crash,1955,Two buses crash 18 people hurt
crash,1955,Two die in crash
crash,1955,Express crash: 81 hurt
crash,1955,"TWO KILLED,  FOUR HURT  IN CRASH"
crash,1955,TWO TRAINEES DIE IN CRASH
crash,1955,Express train in crash
crash,1955,13 die in crash
crash,1955,TREES CRASH IN CANAL: MAN HURT
crash,1955,Newsmen in car crash
crash,1955,Six hurt in crash
crash,1955,Cycle crash 2 hurt
crash,1955,16 die in crash
crash,1955,3 CYCLES CRASH. SIX HURT
crash,1955,HEAD-ON  CRASH:  4 HURT
crash,1955,-and  Crash  in dome traps  II men
crash,1955,Wedding  then road crash
crash,1955,Plane crash escape- for High Commissioner
crash,1955,Woman averts royal car crash
crash,1955,33 killed in air crash
crash,1955,Motor-cyclist dies in crash
crash,1955,HELICOPTER RESCUES AIR CRASH VICTIMS
war,1955,Chiang warns  of war
war,1955,INDONESIA STARTS WAR
war,1955,ON 'WAR' CASH HE SAYS: MAKE S'PORE PAY MORE
war,1955,LET'S DUEL' PRESIDENT  Land end Costa Rica war
war,1955,SHIPPING FREIGHT 'WAR'
war,1955,Gangs fight  'war' with  crackers
war,1955,RUBBER PRICE: It's 'WAR'
war,1955,The Navy will be ready for robot war
war,1955,"Peking won't start a big war over  islands, says Stump"
war,1955,Civil war  rages in  South  Vietnam
war,1955,THEY KNOW WHAT ATOM WAR IS
war,1955,U.S. Marines play at war with A-bomb
war,1955,Final  pay   out of war claims
war,1955,A-war ruin  only for  capitalism'
war,1955,Wages of war
war,1955,DON'T WORRY ABOUT WAR
war,1955,Sack  Diem or  it's war'  threat
war,1955,KENYA TALKS FLOP-ITS WAR
war,1955,Who's boss?' row at a  funeral sets off gang war
war,1955,NO to REDS' END WAR OFFER
war,1955,Nerve' war  launched  against  Red lairs
war,1955,Russia: War can  solve nothing
war,1955,"These eight steps could end the cold war, says Eisenhower"
war,1955,It's gang war!
war,1955,Seven gang  war  arrests
war,1955,IT'S STILL WAR
war,1955,Sawmill paid in  full for war loss
war,1955,MARSHALL'S  WAR ON TAX DODGERS
war,1955,THE WAR GOES ON
war,1955,Egyptian war' plans
war,1955,Now PAP declares  war  on T.U.C.
war,1955,IN THE NEXT WAR...
war,1955,THE CRISIS WAR WILL GO ON
war,1955,ALL-OUT WAR AGAIN
war,1955,Then it's war
war,1955,THE WAR GOES ON !  Amnesty to end after 'period of grace'
war,1955,FEB. B then WAR to THE END
die,1955,MAN SENT FOR  DENTISTBOTH DIE OF STAB WOUNDS
die,1955,FOUR MEN  DIE IN MYSTERY MANHOLE
die,1955,Reds caught  gathering nuts-4 die
die,1955,2 DIE IN  BLAZING  HOUSE
die,1955,African airliner cashes: 13 die
die,1955,2 die in crash
die,1955,LEGLESS  MAN SEES SON DIE
die,1955,7 WILL DIE IF  YOU DON'T COME TO ME'
die,1955,3 horses  die at  B. Timah
die,1955,8 die in smash
die,1955,5 die in fire
die,1955,2 DIE IN HOLIDAY  ROAD MISHAPS
die,1955,20 DIE IN SAIGON CLASH
die,1955,Fishermen die
die,1955,4 die in crash
die,1955,Two die in crash
die,1955,12 die in clash
die,1955,"143 die, 51 hurt in ferry collision"
die,1955,DETAINEES RIOT: 3 DIE
die,1955,Two die in crash
die,1955,Three die as  lorry  somersaults
die,1955,"FILM STARS  CARMEN,  SUSAN DIE"
die,1955,6 DIE in 5 TERROR MINUTES
die,1955,TWO TRAINEES DIE IN CRASH
die,1955,13 die in crash
die,1955,Tengku: I'll die happy if...
die,1955,..and the man who would rather die than go back
die,1955,PIRATE SEIZES A SHIPTWO DIE
die,1955,19 die at sea
die,1955,16 die in crash
die,1955,MAN SEES WIFE AND  SON DIE IN FLAMES
die,1955,3 die in river
die,1955,"DRINK, DRIVE, DIE BUDGET"
die,1955,JUNGLE BATTLE: 4 DIE
die,1955,MYSTERY BLAST: 7 DIE
colony,1955,COLONY RUBBER DANGER
colony,1955,COLONY HOTELS FORM A UNION
colony,1955,COLONY CAN GO ALLIANCE TOO'
colony,1955,A COLONY-K.L. MEETING
colony,1955,COLONY IS  WIPED  OFF MAP  OF WORLD
colony,1955,Colony students  ignore warning
colony,1955,Another Colony  gale due today
colony,1955,Warships come in as China tanker nears Colony
colony,1955,"$20,000 LOSS IN COLONY"
colony,1955,COLONY BUS WORKERS SAY  YES TO STRIKE
colony,1955,Nicoll may  not leave  Colony on  June 2
colony,1955,HE SEEKS CHOPSTICKS IN COLONY
colony,1955,"1,250 in  new  Colony strike"
colony,1955,Big haul  of fake notes in Colony
colony,1955,Colony  stamp forgery
colony,1955,Colony Labour Party boss charged
colony,1955,COLONY BUSMEN  DEMAND  $130 PAY RISE
colony,1955,Boyd isn't changing tour plans  NO CALL TO VISIT COLONY FIRST
colony,1955,144 PICKETS HELD AT COLONY FACTORY
colony,1955,Last wish  is kept  ISRAEL BURIAL FOR COLONY MAN
colony,1955,Naval rating  drowned off Colony
colony,1955,"COLONY THUGS GRAB $9,750"
colony,1955,"3,000  Reds  in  Colony"
colony,1955,"$250,000 gold haul in Colony"
colony,1955,Colony lawyer  admitted to H. K. bar
colony,1955,COLONY TAX 'REVOLT'
colony,1955,"$700,000  gift  for  Colony"
colony,1955,$3M. COLONY FIRE GUTS GODOWN
colony,1955,COLONY WELFARE BUDGET
colony,1955,Thugs beat  up Colony  merchant
colony,1955,Colony alliance:  Parties merge
colony,1955,Colony sees an eclipse
colony,1955,"PENGUINS  far from icebergs, are thriving  IN COLONY"
colony,1955,50 mph  gale  lashes  Colony
bus,1955,Five hurt in bus accident
bus,1955,COLONY BUS WORKERS SAY  YES TO STRIKE
bus,1955,15 BUS STRIKERS INJURED
bus,1955,Marshall at the bus depot  THE BRICK WORKERS DISOWN T.U.C.
bus,1955,The bus  strike may end  today
bus,1955,UNIONS' ROW HOLDS UP BUS 'PEACE'
bus,1955,BUS SEAT RIPPERS FORCE CHANGES IN ROUTES
bus,1955,RIOT SQUAD IS  CALLED  TO BUS DEPOT
bus,1955,Stones flung  at bus: One hurt
bus,1955,Death notes  to bus manager
bus,1955,Bus seats slashed  it's a mystery
bus,1955,Bridge collapses as bus  crosses now a  royal town is cut off
bus,1955,Bus strike in a fortnight
bus,1955,No-fare bus rides are quite legal
bus,1955,Fell off bus -killed
bus,1955,Woman dies in bus fall
bus,1955,HOPES OF  DODGING  BUS HALT  FADE OUT
bus,1955,BIG BUS STRIKE BEGINS
bus,1955,Bus talks on Tuesday
bus,1955,BUS FIRM TO  350: PAy OUR LOSS
bus,1955,Bus strike 'no good to  anybody'
bus,1955,NEW BUS TROUBLE
bus,1955,Changi  bus  strike is over
bus,1955,BUS STRIKE:  FONG HIDES  HIS HAND
bus,1955,Bus owners to men: The lock-out stays
bus,1955,BURNING BUS' THREAT.
bus,1955,BUS STRIKE DEADLOCK
bus,1955,BUS CHIEFS  MAKE NEW  OFFER
bus,1955,HOPE TO END  BUS STRIKE  FADES
bus,1955,Action is needed  in  bus row'
bus,1955,Birth in a bus
crisis,1955,CRISIS AS 12  MORE KENYA  POLICE QUIT
crisis,1955,THE 'CRISIS' SENDS RUBBER  AND TIN ON THE UP AND UP
crisis,1955,IT'S NANYANG CRISIS DAY
crisis,1955,NANYANG: A NEW CRISIS
crisis,1955,Bevan: New crisis looms now
crisis,1955,New crisis laws
crisis,1955,NANYANG CRISIS WORSE
crisis,1955,Dr Linin Penang  for crisis talks
crisis,1955,VILLAGE 'REVOLT CRISIS
crisis,1955,Pergau  valley crisis ends
crisis,1955,THIS IS UNION CRISIS DAY IN SINGAPORE
crisis,1955,REBELS'  create a  CRISIS
crisis,1955,RAHMAN 'QUIT' MOVE ENDS ALLIANCE CRISIS
crisis,1955,CRISIS MEETING TODAY
crisis,1955,5 HELD UNDER CRISIS LAWS
crisis,1955,CRISIS APPEAL to S'PORE
crisis,1955,MARSHALL FACES CRISIS
crisis,1955,CRISIS: OVER TO BOYD?
crisis,1955,Crisis law
crisis,1955,M & B v. crisis
crisis,1955,CRISIS SOLVED by M & B
crisis,1955,CRISIS RULE to END SOON
crisis,1955,This can lead to easing of crisis laws MacG
crisis,1955,BRITAIN'S 'CRISIS': THE TRUTH
crisis,1955,LABOUR FRONT CRISIS
crisis,1955,MAN BEHIND THE CRISIS
crisis,1955,FRONT CRISIS DEEPENS
crisis,1955,"THIS CRISIS IS JUST  WONDERFUL,  SAYS PAP BOSS"
crisis,1955,THE CRISIS WAR WILL GO ON
tengku,1955,TENGKU ANGERS STORE
tengku,1955,This is  world's  fight-Tengku
tengku,1955,Tengku  to Reds: I pledge  my life
tengku,1955,The Tengku  wants  to resign
tengku,1955,THE TENGKU'S  RIVAL GIVES UP
tengku,1955,Secrets of  Tengku  Rahman
tengku,1955,Missing Tengku  mystery
tengku,1955,I'M NOT GOING  TO START ROW: TENGKU
tengku,1955,THE TENGKU IT AGAIN
tengku,1955,First day on job-but  Tengku got little done
tengku,1955,Tengku: I'll die happy if...
tengku,1955,Jakarta to Tengku: Come over
tengku,1955,Tengku to timid 5: Give up to me
tengku,1955,2 juniors to join  Tengku's Govt.
tengku,1955,THE TENGKU  FLIES BY HELICOPTER
tengku,1955,Tengku gets the rulers on his side
tengku,1955,Tengku:  Keep  marching
tengku,1955,Tengku drops a hint   and trip to China term may be changed
tengku,1955,THE TENGKU's DILEMMA...
tengku,1955,LONDON  TALKS:  TENGKU'S  DEMANDS
tengku,1955,Tengku  to  Rulers: Join us
tengku,1955,JAKARTA MISSION: TODAY IS TENGKU'S D-DAY
tengku,1955,Tengku:  My next  card
tengku,1955,TENGKU'S TRADE BOOST
tengku,1955,MR MARSHALL GREETS THE TENGKU
tengku,1955,AMNESTY  Tengku to set time limit
tengku,1955,The question of the Tengku's dates
tengku,1955,"1,000 WATCH ENVOY POST LETTER TO TENGKU"
tengku,1955,THE TENGKU TALKS TOUGH
tengku,1955,THE TENGKU NAMES THE DAY
tengku,1955,TENGKU: NAME THE DAY
tengku,1955,Jumat calls on the Tengku
tengku,1955,TENGKU FIXES THE PLACE AND DATE
tengku,1955,"Tengku to name Merdeka day: July 27, 1959?"
tengku,1955,Peking surprise  for  Tengku
tengku,1955,Chin Peng sends word by his emissary: I will meet Tengku and Mr. Marshall
tengku,1955,COLONY PART OF  FEDERATION THE  TENGKU'S PROPOSAL
tengku,1955,TENGKU AGAINST SINGLE NATIONALITY
kill,1955,BANDITS  KILL 2  SENTRIES
kill,1955,Scots kill bandit
kill,1955,Sleeping pills kill actress
kill,1955,Threats to  kill wife  (36) of  'King' (72)
kill,1955,Rhodesians kill Reds
kill,1955,ROBBERS KILL RICH MINER
kill,1955,Forces kill four  bandits
kill,1955,GURKHAS KILL TWO REDS
kill,1955,Reds kill  Malacca  planter
kill,1955,Bandits  kill miner
